compound,created_at,source,text,user_location,user_name
0.0,Thu May 23 07:00:52 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @tehseenp: Tomorrow do remember : the EC told the SC we can't count 50% VVPATs as it will.take an extra day but our elections got over o…,Mumbai / Chiplun / Dehil ,#NyayForIndia Salim Kaskar INC
0.25,Thu May 23 07:00:52 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Pun_Starr: According to trends, we can continue making Modi jokes for another 5 years. #ElectionResults2019",punjab,Shubham Sharma
0.0,Thu May 23 07:00:52 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @NaMoleague: Is Baar 300 paar 

#vijayibharat #PhirEkBaarModiSarkar
#Namo_Again

 #LokSabhaElections2019
#Verdict2019 
#ElectionResults2…",,Salman khan
0.0,Thu May 23 07:00:52 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @KyaUkhaadLega: Early trends.... #ElectionResults2019 https://t.co/9HV7XLZ7kP,Bharat,varkap7
0.0,Thu May 23 07:00:52 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @sagarcasm: GoT Finale = Loksabha Elections

#Re #ElectionResults2019 https://t.co/8AO9gLWHwQ https://t.co/MDEBNmwGaP",Mumbai,Mayur Kanade
0.3612,Thu May 23 07:00:52 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",After seeing today's #ElectionResults2019  we should thank @RahulGandhi  and the #mahaghatbandan  team as the more… https://t.co/9Cye3GoC9v,"Mumbai,India",#dhanrajshettys
0.4939,Thu May 23 07:00:53 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @AttriForecast: Dear @sherryontopp I hope you remember this statement. I will quit politics if Rahul Gandhi loses Amethi https://t.co/B9…,India,Chowkidar Smruti Sagar
0.0,Thu May 23 07:00:53 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @keyakahe: Picture of Bengal:
Asansol leading by 69082
Hooghly leading by 58826
Alipurduar leading by 69440
Bangaon leading by 25794
Ban…",India,shubham Agrawal
0.0,Thu May 23 07:00:53 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @HumorouslyVipul: Arnab Goswami aaj Modiji se bhi jyaada khush hai. #ElectionResults2019,"Thane, India",Navman Khan
0.2263,Thu May 23 07:00:53 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @RavinarIN: #ElectionResults2019 Im going home... there is nothing left to beat... there is no challenge... Im a Hindu... and Im proud o…,New Delhi,ChowkidarMadhu
0.0,Thu May 23 07:00:53 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @ajayvishkumar: #ElectionResults2019,everywhere,Aladdin
-0.0772,Thu May 23 07:00:53 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @SirJadeja: ""Rahul Gandhi held rallies in 151 constituencies, he's losing 119 of them. He made sure 4 out of every 5 places he visits he…",chandigarh,Rahul Gaba
-0.4767,Thu May 23 07:00:53 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @timesofindia: #VerdictWithTimes #ElectionResults2019 #Verdict2019  

Lok Sabha results: MP Congress leader dies of heart attack at coun…","Gurgaon, India",Sachin Srivastava
-0.4767,Thu May 23 07:00:53 +0000 2019,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @timesofindia: #VerdictWithTimes #ElectionResults2019 #Verdict2019  

Lok Sabha results: MP Congress leader dies of heart attack at coun…","Indore, India",Udit Mathur
0.0,Thu May 23 07:00:53 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @TheUnRealTimes: JUST IN: Pakistan declares that its air space will remain closed for another five years. #ElectionResults2019,"Baden-Baden, Germany",Adi
0.0,Thu May 23 07:00:53 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @pawan28kpareek: #ResultsWithNDTV 
#ResultsOnZee 
#ResultDay 
Jane kaise mile ek mata Ji ko 
15 Lakh 
#AayegaToModiHi Par Narendra Modi…",india,ER...Balraj DALAL
-0.2023,Thu May 23 07:00:53 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @imMAK02: The Hindus of this country has chosen fascists. 

Don't tell me the BS that they vote for development, they vote Modi because…","Dehradun, India",Rizwan Ali
0.1779,Thu May 23 07:00:53 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @SirAiyar: Hafeez Saeed Lost his Election in Pakistan. 

Sadhvi Pragya won her Election in India. 

Seriously it's a new India....

#Ele…",,Manka
0.0,Thu May 23 07:00:53 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Atomic404: Just @ArnabGoswamiRtv thing
#ElectionResults2019 https://t.co/yrRF7Oo2yv",Tugdak-tugdak lane,BROSKI
0.0,Thu May 23 07:00:53 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @ikpsgill1: #ElectionResults2019 #ModiAaRahaHai https://t.co/4RBKhcGyli,"Uttarakhand, Maharashtra",Sanju
0.0,Thu May 23 07:00:53 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Odipoienapudu silent ga undhali kani endhuku elantivi,,CM JAGAN
0.5994,Thu May 23 07:00:53 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Congratulations sir,UDAIPUR,Chowkidar Kamlendra Singh Jhala
0.0,Thu May 23 07:00:54 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @OberynLionel: Meanwhile in Tamilnadu
#ElectionResults2019 https://t.co/DeUgMJ7Gcv","Nagercoil,kanyakumari,india",Veni Chandran
0.0,Thu May 23 07:00:54 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @karunanundy: With Hindus and Muslims and Dalits and all those who believe in a developed India for all us Indians. #ElectionResults2019…,"Mumbai, India",Sakhtlaundiya
0.0,Thu May 23 07:00:54 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","•Modi leads from Varanasi.
https://t.co/6yG0hSxP9F…@NewsWorldIN#ElectionResults2019","New Delhi, India",NewsNib
0.0,Thu May 23 07:00:54 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#Ranaghat Lok Sabha election results 2019 West Bengal: BJP's #JagannathSarkar ahead of TMC's #RupaliBiswas… https://t.co/ib91Owmmq8,India,DNA
-0.4391,Thu May 23 07:00:54 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @ramprasad_c: The most depressing part of the election is AAP leading in one seat. #ElectionResults2019,,RAUNAK AGRAWAL
0.0,Thu May 23 07:00:54 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @ikpsgill1: #ElectionResults2019 #ModiAaRahaHai https://t.co/4RBKhcGyli,"Indore, India",Mayank.
0.0,Thu May 23 07:00:55 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @ikpsgill1: #ElectionResults2019 #ModiAaRahaHai https://t.co/aUl6lPN16y,Bengaluru ,VERSATILE Vivek sagar
0.5994,Thu May 23 07:00:55 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @itz_Thriller2: #RCB vs IPL Cup

#BJP vs Tamil nadu

#Modi vs Digital India 

#IndianPeople's vs 15 Lakhs

#Ajith vs Blockbuster 

You K…",,Jameel Ahmed Maheen
0.0772,Thu May 23 07:00:55 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @MODIfiedVikas: Rahul gandhi is losing in 96% seats in which he has done rallies. Priyanka  better with 89% #ElectionResults2019,"New York, USA",Chowkidar Manish Gupta
0.7506,Thu May 23 07:00:55 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sensex crosses 40,000 and Nifty hits 12,000 for the first time in history. 

Even Stock Market is celebrating the v… https://t.co/2cxXyXHvhc",Belthangady,Manjith Shetty
0.2732,Thu May 23 07:00:55 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @realSonuNigam: Now it is certain that Modi is coming again. India will now be the wave of development again. And maybe some secular gan…, India,Ms.SillyPixel
